elapsed_s,gnss_available
232.899,True
233.0,True
233.099,True
233.199,True
233.299,True
233.399,True
233.499,True
233.599,True
233.699,True
233.799,True
233.899,True
233.999,True
234.099,True
234.199,True
234.299,True
234.399,True
234.499,True
234.599,True
234.7,True
234.8,True
234.9,True
234.999,True
235.099,True
235.199,True
235.3,True
235.4,True
235.5,True
235.599,True
235.699,True
235.8,True
235.9,True
235.999,True
236.1,True
236.2,True
236.3,True
236.399,True
236.499,True
236.599,True
236.699,True
236.8,True
236.899,True
237.0,True
237.1,True
237.199,True
237.3,True
237.399,True
237.499,True
237.599,True
237.699,True
237.8,True
237.899,True
237.999,True
238.099,True
238.199,True
238.299,True
238.399,True
238.499,True
238.6,True
238.699,True
238.799,True
238.9,True
239.0,True
239.1,True
239.199,True
239.3,True
239.4,True
239.5,True
239.6,True
239.7,True
239.799,True
239.901,True
239.999,True
240.099,True
240.2,True
240.3,True
240.4,True
240.5,True
240.6,True
240.699,True
240.799,True
240.899,True
240.999,True
241.099,True
241.199,True
241.299,True
241.399,True
241.499,True
241.599,True
241.699,True
241.799,True
241.9,True
241.999,True
242.099,True
242.2,True
242.299,True
242.399,True
242.5,True
242.6,True
242.7,True
242.8,True
242.9,True
242.999,True
243.099,True
243.2,True
243.299,True
243.4,True
243.499,True
243.599,True
243.699,True
243.8,True
243.9,True
243.999,True
244.1,True
244.199,True
244.299,True
244.399,True
244.5,True
244.599,True
244.7,True
244.8,True
244.9,True
244.999,True
245.099,True
245.199,True
245.3,True
245.399,True
245.5,True
245.6,True
245.699,True
245.8,True
245.9,True
245.999,True
246.099,True
246.199,True
246.3,True
246.4,True
246.499,True
246.6,True
246.7,True
246.8,True
246.899,True
246.999,True
247.1,True
247.2,True
247.3,True
247.4,True
247.499,True
247.599,True
247.699,True
247.8,True
247.899,True
247.999,True
248.099,True
248.2,True
248.299,True
248.4,True
248.5,True
248.6,True
248.7,True
248.799,True
248.899,True
248.999,True
249.099,True
249.199,True
249.299,True
249.399,True
249.499,True
249.599,True
249.699,True
249.8,True
249.9,True
250.0,True
250.099,True
250.2,True
250.3,True
250.399,True
250.499,True
250.599,True
250.699,True
250.799,True
250.899,True
251.0,True
251.099,True
251.199,True
251.3,True
251.399,True
251.499,True
251.6,True
251.699,True
251.799,True
251.899,True
251.999,True
252.1,True
252.199,True
252.299,True
252.4,True
252.5,True
252.599,True
252.7,True
252.8,True
252.899,True
253.0,True
253.1,True
253.199,True
253.3,True
253.399,True
253.499,True
253.6,True
253.699,True
253.8,True
253.9,True
253.999,True
254.1,True
254.199,True
254.3,True
254.399,True
254.499,True
254.599,True
254.699,True
254.8,True
254.899,True
254.999,True
255.099,True
255.199,True
255.299,True
255.4,True
255.5,True
255.6,True
255.699,True
255.799,True
255.899,True
255.999,True
256.099,True
256.199,True
256.3,True
256.4,True
256.5,True
256.6,True
256.7,True
256.8,True
256.899,True
256.999,True
257.099,True
257.199,True
257.299,True
257.399,True
257.499,True
257.6,True
257.7,True
257.799,True
257.901,True
257.999,True
258.099,True
258.199,True
258.3,True
258.4,True
258.499,True
258.599,True
258.699,True
258.799,True
258.899,True
258.999,True
259.099,True
259.199,True
259.3,True
259.399,True
259.501,True
259.6,True
259.7,True
259.799,True
259.899,True
259.999,True
260.099,True
260.199,True
260.3,True
260.399,True
260.499,True
260.6,True
260.699,True
260.799,True
260.899,True
261.0,True
261.099,True
261.2,True
261.3,True
261.4,True
261.5,True
261.6,True
261.699,True
261.8,True
261.9,True
261.999,True
262.099,True
262.199,True
262.299,True
262.4,True
262.5,True
262.599,True
262.7,True
262.8,True
262.9,True
263.0,True
263.099,True
263.199,True
263.3,True
263.399,True
263.5,True
263.6,True
263.7,True
263.8,True
263.899,True
263.999,True
264.1,True
264.199,True
264.299,True
264.399,True
264.499,True
264.599,True
264.699,True
264.8,True
264.899,True
265.0,True
265.099,True
265.2,True
265.299,True
265.4,True
265.5,True
265.599,True
265.699,True
265.799,True
265.9,True
265.999,True
266.1,True
266.199,True
266.3,True
266.399,True
266.499,True
266.599,True
266.699,True
266.799,True
266.899,True
267.0,True
267.1,True
267.2,True
267.3,True
267.399,True
267.499,True
267.6,True
267.699,True
267.799,True
267.899,True
268.0,True
268.099,True
268.199,True
268.3,True
268.399,True
268.5,True
268.6,True
268.7,True
268.799,True
268.9,True
268.999,True
269.099,True
269.199,True
269.3,True
269.399,True
269.499,True
269.599,True
269.7,True
269.799,True
269.9,True
269.999,True
270.1,True
270.199,True
270.3,True
270.4,True
270.5,True
270.6,True
270.7,True
270.8,True
270.899,True
270.999,True
271.1,True
271.2,True
271.299,True
271.399,True
271.5,True
271.6,True
271.699,True
271.799,True
271.901,True
271.999,True
272.1,True
272.2,True
272.3,True
272.4,True
272.5,True
272.6,True
272.699,True
272.8,True
272.9,True
273.0,True
273.1,True
273.199,True
273.3,True
273.4,True
273.5,True
273.599,True
273.7,True
273.8,True
273.899,True
273.999,True
274.1,True
274.2,True
274.3,True
274.4,True
274.499,True
274.599,True
274.7,True
274.799,True
274.899,True
275.0,True
275.1,True
275.199,True
275.3,True
275.4,True
275.499,True
275.599,True
275.7,True
275.8,True
275.899,True
275.999,True
276.099,True
276.199,True
276.299,True
276.4,True
276.5,True
276.599,True
276.7,True
276.799,True
276.9,True
277.0,True
277.099,True
277.199,True
277.3,True
277.399,True
277.499,True
277.6,True
277.7,True
277.8,True
277.899,True
277.999,True
278.1,True
278.199,True
278.299,True
278.4,True
278.5,True
278.6,True
278.699,True
278.8,True
278.9,True
278.999,True
279.099,True
279.199,True
279.3,True
279.4,True
279.5,True
279.6,True
279.7,True
279.799,True
279.899,True
280.0,True
280.099,True
280.2,True
280.299,True
280.4,True
280.5,True
280.6,True
280.701,True
280.8,True
280.9,True
280.999,True
281.1,True
281.199,True
281.3,True
281.4,True
281.5,True
281.6,True
281.7,True
281.8,True
281.9,True
281.999,True
282.099,True
282.199,True
282.299,True
282.399,True
282.5,True
282.6,True
282.699,True
282.8,True
282.9,True
282.999,True
283.099,True
283.2,True
283.3,True
283.4,True
283.5,True
283.599,True
283.699,True
283.799,True
283.899,True
283.999,True
284.1,True
284.199,True
284.299,True
284.399,True
284.499,True
284.599,True
284.705,True
284.799,True
284.899,True
285.0,True
285.1,True
285.199,True
285.3,True
285.399,True
285.499,True
285.6,True
285.7,True
285.8,True
285.9,True
285.999,True
286.099,True
286.2,True
286.299,True
286.399,True
286.499,True
286.599,True
286.7,True
286.8,True
286.902,True
286.999,True
287.1,True
287.199,True
287.299,True
287.399,True
287.499,True
287.6,True
287.7,True
287.8,True
287.9,True
288.0,True
288.099,True
288.199,True
288.299,True
288.4,True
288.499,True
288.599,True
288.699,True
288.799,True
288.9,True
289.0,True
289.1,True
289.199,True
289.299,True
289.4,True
289.5,True
289.599,True
289.699,True
289.8,True
289.899,True
289.999,True
290.099,True
290.199,True
290.3,True
290.4,True
290.5,True
290.6,True
290.7,True
290.8,True
290.901,True
290.999,True
291.1,True
291.2,True
291.3,True
291.399,True
291.499,True
291.6,True
291.7,True
291.8,True
291.899,True
291.999,True
292.099,True
292.199,True
292.299,True
292.399,True
292.5,True
292.6,True
292.7,True
292.8,True
292.899,True
292.999,True
293.099,True
293.199,True
293.299,True
293.399,True
293.499,True
293.599,True
293.699,True
293.8,True
293.9,True
293.999,True
294.099,True
294.199,True
294.299,True
294.399,True
294.499,True
294.599,True
294.699,True
294.799,True
294.899,True
294.999,True
295.099,True
295.2,True
295.3,True
295.399,True
295.5,True
295.599,True
295.699,True
295.799,True
295.9,True
296.0,True
296.099,True
296.199,True
296.299,True
296.399,True
296.499,True
296.599,True
296.699,True
296.799,True
296.9,True
297.0,True
297.1,True
297.2,True
297.299,True
297.399,True
297.499,True
297.599,True
297.7,True
297.8,True
297.9,True
297.999,True
298.099,True
298.199,True
298.3,True
298.4,True
298.499,True
298.599,True
298.699,True
298.8,True
298.899,True
298.999,True
299.099,True
299.2,True
299.299,True
299.399,True
299.5,True
299.599,True
299.7,True
299.799,True
299.899,True
299.999,True
300.099,True
300.199,True
300.299,True
300.4,True
300.5,True
300.599,True
300.7,True
300.799,True
300.9,True
300.999,True
301.099,True
301.199,True
301.3,True
301.399,True
301.5,True
301.6,True
301.7,True
301.799,True
301.9,True
302.0,True
302.099,True
302.2,True
302.3,True
302.4,True
302.499,True
302.599,True
302.699,True
302.799,True
302.9,True
302.999,True
303.1,True
303.199,True
303.3,True
303.4,True
303.5,True
303.599,True
303.7,True
303.8,True
303.9,True
303.999,True
304.099,True
304.199,True
304.299,True
304.399,True
304.5,True
304.599,True
304.699,True
304.799,True
304.899,True
304.999,True
305.099,True
305.199,True
305.299,True
305.399,True
305.5,True
305.599,True
305.7,True
305.799,True
305.899,True
306.0,True
306.099,True
306.199,True
306.3,True
306.4,True
306.499,True
306.6,True
306.7,True
306.799,True
306.9,True
306.999,True
307.099,True
307.199,True
307.299,True
307.4,True
307.499,True
307.6,True
307.7,True
307.799,True
307.9,True
307.999,True
308.099,True
308.199,True
308.3,True
308.399,True
308.499,True
308.599,True
308.699,True
308.799,True
308.901,True
308.999,True
309.1,True
309.199,True
309.299,True
309.399,True
309.5,True
309.599,True
309.7,True
309.799,True
309.9,True
309.999,True
310.1,True
310.199,True
310.3,True
310.4,True
310.5,True
310.599,True
310.699,True
310.799,True
310.9,True
310.999,True
311.099,True
311.2,True
311.299,True
311.399,True
311.499,True
311.6,True
311.7,True
311.8,True
311.901,True
311.999,True
312.1,True
312.2,True
312.3,True
312.4,True
312.5,True
312.6,True
312.7,True
312.8,True
312.9,True
313.0,True
313.1,True
313.2,True
313.3,True
313.4,True
313.5,True
313.599,True
313.7,True
313.799,True
313.899,True
314.0,True
314.099,True
314.199,True
314.3,True
314.4,True
314.499,True
314.599,True
314.699,True
314.8,True
314.899,True
315.0,True
315.099,True
315.2,True
315.299,True
315.399,True
315.5,True
315.599,True
315.699,True
315.799,True
315.899,True
316.0,True
316.099,True
316.199,True
316.3,True
316.399,True
316.499,True
316.6,True
316.699,True
316.799,True
316.9,True
317.0,True
317.099,True
317.2,True
317.299,True
317.4,True
317.499,True
317.599,True
317.699,True
317.799,True
317.899,True
318.0,True
318.099,True
318.199,True
318.299,True
318.399,True
318.5,True
318.6,True
318.7,True
318.799,True
318.899,True
319.0,True
319.099,True
319.199,True
319.299,True
319.399,True
319.499,True
319.599,True
319.699,True
319.8,True
319.899,True
319.999,True
320.099,False
320.2,False
320.299,False
320.4,False
320.499,False
320.599,False
320.699,False
320.799,False
320.899,False
320.999,False
321.1,False
321.199,False
321.299,False
321.4,False
321.5,False
321.6,False
321.7,False
321.8,False
321.899,False
321.999,False
322.099,False
322.199,False
322.3,False
322.4,False
322.5,False
322.6,False
322.699,False
322.8,False
322.9,False
323.0,False
323.1,False
323.2,False
323.299,False
323.4,False
323.5,False
323.599,False
323.699,False
323.799,False
323.899,False
324.0,False
324.099,False
324.2,False
324.299,False
324.399,False
324.499,False
324.599,False
324.699,False
324.799,False
324.899,False
325.0,False
325.099,False
325.199,False
325.3,False
325.4,False
325.5,False
325.599,False
325.699,False
325.799,False
325.899,False
325.999,False
326.099,False
326.2,False
326.299,False
326.4,False
326.5,False
326.599,False
326.7,False
326.799,False
326.9,False
326.999,False
327.099,False
327.199,False
327.299,False
327.4,False
327.499,False
327.599,False
327.7,False
327.799,False
327.899,False
328.0,False
328.099,False
328.199,False
328.3,False
328.399,False
328.5,False
328.599,False
328.699,False
328.8,False
328.9,False
328.999,False
329.099,False
329.2,False
329.299,False
329.399,False
329.5,False
329.6,False
329.7,False
329.799,False
329.899,False
329.999,False
330.1,True
330.199,True
330.299,True
330.399,True
330.499,True
330.599,True
330.7,True
330.8,True
330.9,True
331.0,True
331.099,True
331.199,True
331.3,True
331.399,True
331.499,True
331.599,True
331.699,True
331.8,True
331.9,True
331.999,True
332.1,True
332.2,True
332.299,True
332.399,True
332.499,True
332.599,True
332.699,True
332.799,True
332.9,True
333.0,True
333.1,True
333.199,True
333.299,True
333.4,True
333.5,True
333.6,True
333.7,True
333.8,True
333.9,True
334.0,True
334.099,True
334.199,True
334.3,True
334.4,True
334.5,True
334.599,True
334.699,True
334.799,True
334.9,True
334.999,True
335.099,True
335.2,True
335.3,True
335.399,True
335.499,True
335.6,True
335.7,True
335.8,True
335.9,True
336.0,True
336.1,True
336.2,True
336.299,True
336.399,True
336.5,True
336.6,True
336.699,True
336.799,True
336.9,True
336.999,True
337.099,True
337.199,True
337.299,True
337.4,True
337.5,True
337.6,True
337.699,True
337.799,True
337.9,True
337.999,True
338.1,True
338.2,True
338.3,True
338.399,True
338.499,True
338.599,True
338.699,True
338.799,True
338.899,True
338.999,True
339.099,True
339.2,True
339.299,True
339.399,True
339.499,True
339.599,True
339.699,True
339.799,True
339.899,True
339.999,True
340.1,True
340.2,True
340.299,True
340.4,True
340.5,True
340.599,True
340.699,True
340.799,True
340.9,True
341.0,True
341.099,True
341.199,True
341.299,True
341.4,True
341.5,True
341.6,True
341.7,True
341.799,True
341.899,True
341.999,True
342.099,True
342.199,True
342.299,True
342.4,True
342.499,True
342.6,True
342.699,True
342.8,True
342.901,True
343.0,True
343.099,True
343.199,True
343.299,True
343.399,True
343.5,True
343.6,True
343.7,True
343.8,True
343.899,True
344.0,True
344.099,True
344.199,True
344.3,True
344.399,True
344.5,True
344.6,True
344.699,True
344.799,True
344.9,True
344.999,True
345.099,True
345.2,True
345.299,True
345.4,True
345.5,True
345.6,True
345.699,True
345.8,True
345.899,True
346.0,True
346.099,True
346.199,True
346.3,True
346.4,True
346.5,True
346.6,True
346.699,True
346.8,True
346.899,True
346.999,True
347.1,True
347.2,True
347.3,True
347.399,True
347.499,True
347.599,True
347.699,True
347.799,True
347.899,True
347.999,True
348.1,True
348.199,True
348.299,True
348.399,True
348.499,True
348.599,True
348.699,True
348.799,True
348.9,True
349.0,True
349.1,True
349.199,True
349.3,True
349.4,True
349.5,True
349.599,True
349.7,True
349.8,True
349.9,True
349.999,True
350.1,True
350.2,True
350.299,True
350.399,True
350.499,True
350.599,True
350.699,True
350.8,True
350.899,True
351.0,True
351.099,True
351.2,True
351.299,True
351.399,True
351.499,True
351.599,True
351.699,True
351.799,True
351.899,True
351.999,True
352.1,True
352.199,True
352.299,True
352.399,True
352.499,True
352.599,True
352.699,True
352.799,True
352.899,True
352.999,True
353.099,True
353.2,True
353.3,True
353.4,True
353.5,True
353.6,True
353.7,True
353.799,True
353.899,True
353.999,True
354.099,True
354.2,True
354.3,True
354.4,True
354.5,True
354.599,True
354.699,True
354.799,True
354.9,True
354.999,True
355.1,True
355.2,True
355.299,True
355.399,True
355.5,True
355.6,True
355.699,True
355.799,True
355.9,True
355.999,True
356.1,True
356.199,True
356.299,True
356.399,True
356.499,True
356.599,True
356.699,True
356.799,True
356.899,True
357.0,True
357.1,True
357.2,True
357.299,True
357.4,True
357.5,True
357.6,True
357.699,True
357.799,True
357.899,True
358.0,True
358.099,True
358.2,True
358.3,True
358.4,True
358.499,True
358.599,True
358.699,True
358.799,True
358.9,True
358.999,True
359.099,True
359.2,True
359.3,True
359.399,True
359.5,True
359.599,True
359.7,True
359.8,True
359.9,True
359.999,True
360.099,True
360.199,True
360.299,True
360.399,True
360.499,True
360.599,True
360.699,True
360.799,True
360.9,True
361.0,True
361.099,True
361.199,True
361.299,True
361.399,True
361.499,True
361.599,True
361.7,True
361.8,True
361.899,True
362.0,True
362.099,True
362.2,True
362.299,True
362.399,True
362.499,True
362.599,True
362.7,True
362.8,True
362.9,True
363.0,True
363.099,True
363.199,True
363.3,True
363.4,True
363.499,True
363.599,True
363.699,True
363.799,True
363.899,True
364.0,True
364.099,True
364.199,True
364.3,True
364.399,True
364.499,True
364.599,True
364.699,True
364.799,True
364.9,True
364.999,True
365.1,True
365.199,True
365.299,True
365.399,True
365.5,True
365.599,True
365.699,True
365.8,True
365.9,True
365.999,True
366.1,True
366.2,True
366.299,True
366.4,True
366.5,True
366.6,True
366.7,True
366.8,True
366.899,True
366.999,True
367.099,True
367.199,True
367.299,True
367.399,True
367.499,True
367.6,True
367.699,True
367.799,True
367.899,True
368.0,True
368.099,True
368.199,True
368.299,True
368.399,True
368.499,True
368.599,True
368.699,True
368.799,True
368.899,True
368.999,True
369.1,True
369.199,True
369.299,True
369.399,True
369.5,True
369.6,True
369.699,True
369.8,True
369.9,True
369.999,True
370.099,True
370.199,True
370.299,True
370.399,True
370.499,True
370.599,True
370.699,True
370.799,True
370.899,True
370.999,True
371.099,True
371.199,True
371.299,True
371.399,True
371.499,True
371.599,True
371.7,True
371.8,True
371.9,True
372.001,True
372.1,True
372.2,True
372.299,True
372.399,True
372.499,True
372.599,True
372.699,True
372.799,True
372.899,True
372.999,True
373.1,True
373.199,True
373.3,True
373.4,True
373.499,True
373.599,True
373.7,True
373.8,True
373.9,True
373.999,True
374.099,True
374.199,True
374.299,True
374.399,True
374.499,True
374.599,True
374.699,True
374.799,True
374.899,True
375.0,True
375.099,True
375.2,True
375.3,True
375.4,True
375.499,True
375.6,True
375.7,True
375.8,True
375.9,True
375.999,True
376.1,True
376.2,True
376.299,True
376.399,True
376.499,True
376.599,True
376.699,True
376.799,True
376.899,True
376.999,True
377.099,True
377.2,True
377.299,True
377.399,True
377.499,True
377.599,True
377.699,True
377.799,True
377.9,True
378.0,True
378.099,True
378.2,True
